1774.78,-23.6678,32.9314,-11.7335,15.2752,-18.2755,2.76942,-18.0944,14.4537,-23.172,13.3132,-22.6502,3.1654,1.35358,10.5991,-7.50656,-8.5372,5.72967,-2.03293,13.8734,-8.61464,26.1481,-6.37299,1.9515,-22.1137,4.21035,-21.7684,27.1207,-0.288035,25.7762,-26.6219,12.4326,0.747852,12.4326,-26.6219,25.7762,-0.288035,27.1207,-21.7684,4.21035,-22.1137,1.9515,-6.37299,26.1481,-8.61464,13.8734,-2.03293,5.72967,-8.5372,-7.50656,10.5991,1.35358,3.1654,-22.6502,13.3132,-23.172,14.4537,-18.0944,2.76942,-18.2755,15.2752,-11.7335,32.9314,-23.6678
1706.09,-18.3429,18.4017,-19.7982,20.8511,-18.6916,21.2389,-24.201,-3.4625,-31.9919,8.00428,-5.3932,6.61858,-1.04983,5.29909,14.5104,0.779191,-7.79884,4.09311,25.5802,-12.6688,21.4447,-16.5145,22.1887,-16.9216,14.1724,-31.6202,17.0619,-21.2445,11.3591,-16.9005,16.2804,-38.7881,16.2804,-16.9005,11.3591,-21.2445,17.0619,-31.6202,14.1724,-16.9216,22.1887,-16.5145,21.4447,-12.6688,25.5802,4.09311,-7.79884,0.779191,14.5104,5.29909,-1.04983,6.61858,-5.3932,8.00428,-31.9919,-3.4625,-24.201,21.2389,-18.6916,20.8511,-19.7982,18.4017,-18.3429
1694.48,-20.0179,16.3406,-26.4072,11.0077,-14.7027,18.5676,-4.92996,6.48462,-22.472,17.3779,-21.3616,6.64852,-4.72225,-0.841802,1.62538,8.29889,15.8862,-7.70699,10.7876,0.786971,5.28855,2.55717,34.7809,-17.9791,17.476,-8.25908,10.5771,-31.0765,6.22148,-20.2701,12.6261,-46.5746,12.6261,-20.2701,6.22148,-31.0765,10.5771,-8.25908,17.476,-17.9791,34.7809,2.55717,5.28855,0.786971,10.7876,-7.70699,15.8862,8.29889,1.62538,-0.841802,-4.72225,6.64852,-21.3616,17.3779,-22.472,6.48462,-4.92996,18.5676,-14.7027,11.0077,-26.4072,16.3406,-20.0179
1696.97,-21.5499,10.7,-24.4385,12.9882,-2.43015,9.55047,-20.4898,-3.99214,-16.1312,8.32548,-10.4025,-15.3595,-11.3879,-12.315,-8.96908,14.6941,22.6493,-13.9939,-7.60005,2.64939,-1.00456,-21.2833,33.6908,-28.8642,-0.567766,-18.1643,16.1602,-30.8882,31.8769,-26.8399,10.9059,-36.3379,10.9059,-26.8399,31.8769,-30.8882,16.1602,-18.1643,-0.567766,-28.8642,33.6908,-21.2833,-1.00456,2.64939,-7.60005,-13.9939,22.6493,14.6941,-8.96908,-12.315,-11.3879,-15.3595,-10.4025,8.32548,-16.1312,-3.99214,-20.4898,9.55047,-2.43015,12.9882,-24.4385,10.7,-21.5499
1709.17,-34.3772,18.8775,-32.0654,28.5997,-6.17144,21.6073,-18.3035,2.00633,-18.8205,1.85393,-3.95685,-3.36794,-8.8068,4.02098,-17.0291,14.9082,-1.03587,-20.0443,7.88835,8.90508,-1.3594,-15.9053,13.806,-20.2784,4.60616,-21.2038,28.8306,-9.06203,23.8646,-22.4401,-3.39088,-23.1561,-3.39088,-22.4401,23.8646,-9.06203,28.8306,-21.2038,4.60616,-20.2784,13.806,-15.9053,-1.3594,8.90508,7.88835,-20.0443,-1.03587,14.9082,-17.0291,4.02098,-8.8068,-3.36794,-3.95685,1.85393,-18.8205,2.00633,-18.3035,21.6073,-6.17144,28.5997,-32.0654,18.8775,-34.3772
1738.23,-17.7623,18.3748,-30.8307,28.4852,-10.8987,15.997,-12.422,8.48459,-13.3022,13.0818,2.55285,3.2337,-11.2043,15.4107,-19.3817,6.14495,-8.87038,-13.6566,-4.69775,8.35337,16.292,15.4697,8.40753,-16.607,14.0325,-6.04523,13.8302,-15.619,33.2986,-8.56181,9.8705,-18.3969,9.8705,-8.56181,33.2986,-15.619,13.8302,-6.04523,14.0325,-16.607,8.40753,15.4697,16.292,8.35337,-4.69775,-13.6566,-8.87038,6.14495,-19.3817,15.4107,-11.2043,3.2337,2.55285,13.0818,-13.3022,8.48459,-12.422,15.997,-10.8987,28.4852,-30.8307,18.3748,-17.7623
1805.65,-11.9797,23.8511,-24.553,18.2013,-6.75435,10.7047,-13.3147,1.42301,-14.3956,17.5006,-4.67862,14.5456,-17.2929,4.86541,-10.255,8.94464,1.2387,5.80946,6.78535,-0.259863,8.60944,2.22583,8.5615,-18.8428,18.6817,-14.6346,8.59369,-25.9242,29.0224,-20.3169,22.4388,-2.96748,22.4388,-20.3169,29.0224,-25.9242,8.59369,-14.6346,18.6817,-18.8428,8.5615,2.22583,8.60944,-0.259863,6.78535,5.80946,1.2387,8.94464,-10.255,4.86541,-17.2929,14.5456,-4.67862,17.5006,-14.3956,1.42301,-13.3147,10.7047,-6.75435,18.2013,-24.553,23.8511,-11.9797
1847.9,-14.4727,12.3785,-16.3664,-3.29539,-20.1878,10.7978,-19.3161,6.63294,-14.1751,21.5901,-4.14775,6.98338,-10.8907,15.1706,5.5718,-0.0345231,-6.32078,4.17774,-0.691764,-12.988,21.9362,-5.21886,20.9754,-10.5728,13.5084,-22.9085,13.5574,-13.8693,16.434,-11.9018,16.7336,-11.283,16.7336,-11.9018,16.434,-13.8693,13.5574,-22.9085,13.5084,-10.5728,20.9754,-5.21886,21.9362,-12.988,-0.691764,4.17774,-6.32078,-0.0345231,5.5718,15.1706,-10.8907,6.98338,-4.14775,21.5901,-14.1751,6.63294,-19.3161,10.7978,-20.1878,-3.29539,-16.3664,12.3785,-14.4727
1909.86,-15.517,13.4742,-7.32943,20.7588,-11.5268,22.3179,-9.1163,1.50204,-15.2579,18.5725,-12.6641,8.66051,-12.9636,3.7241,-7.12562,5.55964,-9.04428,10.2081,7.90982,2.92303,12.6824,-7.26681,13.2521,-16.1474,-5.8411,-6.08478,24.6924,-8.98178,17.0968,-29.7963,4.72287,-28.0872,4.72287,-29.7963,17.0968,-8.98178,24.6924,-6.08478,-5.8411,-16.1474,13.2521,-7.26681,12.6824,2.92303,7.90982,10.2081,-9.04428,5.55964,-7.12562,3.7241,-12.9636,8.66051,-12.6641,18.5725,-15.2579,1.50204,-9.1163,22.3179,-11.5268,20.7588,-7.32943,13.4742,-15.517
1967.72,-7.55646,23.5765,-14.0633,19.7429,-15.9753,11.7523,-6.67562,12.2626,-1.92639,7.75057,1.38295,13.8967,-8.68738,14.9966,-13.2675,0.380153,-12.4661,-0.885405,0.534913,-9.21109,8.44285,-11.7593,6.32543,1.3512,-8.98546,-17.6904,19.6511,1.11407,10.1453,-12.9555,17.494,-27.0028,17.494,-12.9555,10.1453,1.11407,19.6511,-17.6904,-8.98546,1.3512,6.32543,-11.7593,8.44285,-9.21109,0.534913,-0.885405,-12.4661,0.380153,-13.2675,14.9966,-8.68738,13.8967,1.38295,7.75057,-1.92639,12.2626,-6.67562,11.7523,-15.9753,19.7429,-14.0633,23.5765,-7.55646
2017.01,-8.27131,20.4912,4.93242,5.71766,-17.1134,9.92237,-2.2181,13.1377,-6.8331,9.28286,-8.55858,12.8338,-15.1696,16.922,-9.21019,-12.954,-19.9869,-8.14452,-1.97286,-18.3018,3.71523,-3.91482,11.9403,-0.472826,20.2543,-13.9744,4.5127,-4.63524,25.2491,-13.1046,19.7648,-18.4057,19.7648,-13.1046,25.2491,-4.63524,4.5127,-13.9744,20.2543,-0.472826,11.9403,-3.91482,3.71523,-18.3018,-1.97286,-8.14452,-19.9869,-12.954,-9.21019,16.922,-15.1696,12.8338,-8.55858,9.28286,-6.8331,13.1377,-2.2181,9.92237,-17.1134,5.71766,4.93242,20.4912,-8.27131
2063.02,-23.6844,7.67935,0.0429543,13.9129,-19.9316,5.78851,3.52711,20.9324,2.82914,13.422,-24.275,1.0002,-7.26649,24.4147,-6.80755,2.34154,3.95392,-1.77742,-0.684343,-7.94565,6.91897,-3.24762,9.4634,-9.43142,15.711,-12.305,3.34734,-5.46319,19.8802,-15.8184,21.4135,-20.6923,21.4135,-15.8184,19.8802,-5.46319,3.34734,-12.305,15.711,-9.43142,9.4634,-3.24762,6.91897,-7.94565,-0.684343,-1.77742,3.95392,2.34154,-6.80755,24.4147,-7.26649,1.0002,-24.275,13.422,2.82914,20.9324,3.52711,5.78851,-19.9316,13.9129,0.0429543,7.67935,-23.6844
2104.49,-7.69505,16.1359,-7.00011,17.0211,-24.4295,-3.23393,14.5854,28.2132,-8.92109,-4.3678,-2.29205,-4.68199,-2.0589,-5.47536,-3.83464,6.88206,8.69749,-1.87237,-5.74739,-10.4835,5.30496,-19.4379,-7.12391,-6.46126,6.30944,-4.91089,24.5159,-4.07608,14.951,-14.5636,11.7783,-16.7786,11.7783,-14.5636,14.951,-4.07608,24.5159,-4.91089,6.30944,-6.46126,-7.12391,-19.4379,5.30496,-10.4835,-5.74739,-1.87237,8.69749,6.88206,-3.83464,-5.47536,-2.0589,-4.68199,-2.29205,-4.3678,-8.92109,28.2132,14.5854,-3.23393,-24.4295,17.0211,-7.00011,16.1359,-7.69505
2152.69,6.61235,15.1842,-8.98316,13.997,-11.468,-2.93401,3.17328,10.6583,-16.0098,-14.0172,10.3232,4.87907,-8.85666,-6.50534,-3.47481,-10.9152,2.23788,-2.0834,-3.6286,-8.77055,3.82662,-11.4892,0.559607,-18.4179,13.2823,-10.0672,25.5433,11.9739,16.9082,6.19838,9.57985,-22.2648,9.57985,6.19838,16.9082,11.9739,25.5433,-10.0672,13.2823,-18.4179,0.559607,-11.4892,3.82662,-8.77055,-3.6286,-2.0834,2.23788,-10.9152,-3.47481,-6.50534,-8.85666,4.87907,10.3232,-14.0172,-16.0098,10.6583,3.17328,-2.93401,-11.468,13.997,-8.98316,15.1842,6.61235
2160.97,-4.82679,6.01347,-11.598,14.1874,-15.7084,11.6054,-12.5639,-1.59885,-19.4145,-11.5837,-13.3632,12.6743,-14.5074,2.63691,3.81302,2.31164,-2.42274,14.3605,5.35078,2.26363,12.4048,-9.06392,7.85686,-22.0689,20.4136,-6.8244,24.4178,0.108501,13.1793,6.36429,6.48143,-12.5152,6.48143,6.36429,13.1793,0.108501,24.4178,-6.8244,20.4136,-22.0689,7.85686,-9.06392,12.4048,2.26363,5.35078,14.3605,-2.42274,2.31164,3.81302,2.63691,-14.5074,12.6743,-13.3632,-11.5837,-19.4145,-1.59885,-12.5639,11.6054,-15.7084,14.1874,-11.598,6.01347,-4.82679
2179.47,-11.4274,-1.79066,-7.58583,26.8907,-28.9425,9.6201,-14.4933,2.4968,-11.7824,-5.29085,-3.45023,-8.04165,0.461429,-1.9944,1.09284,2.51269,11.7154,3.70273,-12.1524,-5.95835,5.47632,-12.0491,-6.93952,-15.0076,9.90351,-7.81802,13.2923,-0.124589,-6.5021,-9.24504,12.2758,3.93939,12.2758,-9.24504,-6.5021,-0.124589,13.2923,-7.81802,9.90351,-15.0076,-6.93952,-12.0491,5.47632,-5.95835,-12.1524,3.70273,11.7154,2.51269,1.09284,-1.9944,0.461429,-8.04165,-3.45023,-5.29085,-11.7824,2.4968,-14.4933,9.6201,-28.9425,26.8907,-7.58583,-1.79066,-11.4274
2221.96,-17.397,-11.8914,-16.3855,17.0216,-27.9012,10.7413,-7.95294,10.0664,-13.482,-10.1363,-14.9741,6.0072,-5.97949,-4.51208,-7.80988,-11.6446,15.5448,-5.8414,-5.3009,5.19027,1.39004,-19.3308,3.18395,-7.77646,2.37024,-19.4684,5.57089,-9.8858,7.9916,-6.80288,12.5923,-12.5495,12.5923,-6.80288,7.9916,-9.8858,5.57089,-19.4684,2.37024,-7.77646,3.18395,-19.3308,1.39004,5.19027,-5.3009,-5.8414,15.5448,-11.6446,-7.80988,-4.51208,-5.97949,6.0072,-14.9741,-10.1363,-13.482,10.0664,-7.95294,10.7413,-27.9012,17.0216,-16.3855,-11.8914,-17.397
2225.46,-11.9258,5.68428,1.84552,6.7239,-5.68094,13.6591,-9.76587,16.0466,1.88477,-8.72645,-9.09582,18.195,-11.7516,11.9684,8.05517,-19.9257,-10.9497,-0.842719,-9.23789,9.37938,17.4679,-3.06778,15.9399,-3.64387,10.4892,-19.0029,-0.0266196,-5.52498,9.71297,-11.2484,11.0679,-14.5581,11.0679,-11.2484,9.71297,-5.52498,-0.0266196,-19.0029,10.4892,-3.64387,15.9399,-3.06778,17.4679,9.37938,-9.23789,-0.842719,-10.9497,-19.9257,8.05517,11.9684,-11.7516,18.195,-9.09582,-8.72645,1.88477,16.0466,-9.76587,13.6591,-5.68094,6.7239,1.84552,5.68428,-11.9258
2204.2,-14.2175,25.4342,-0.228109,0.473476,-4.92039,6.30953,-6.52635,18.9231,14.2366,11.0935,-11.9556,14.7578,-5.99431,11.1133,2.92832,-8.98865,-8.25964,11.9325,-0.591326,-1.27998,17.9135,3.48352,1.46638,-11.1589,6.54011,5.12733,18.3051,-9.82327,11.0032,-1.4713,12.637,-9.16933,12.637,-1.4713,11.0032,-9.82327,18.3051,5.12733,6.54011,-11.1589,1.46638,3.48352,17.9135,-1.27998,-0.591326,11.9325,-8.25964,-8.98865,2.92832,11.1133,-5.99431,14.7578,-11.9556,11.0935,14.2366,18.9231,-6.52635,6.30953,-4.92039,0.473476,-0.228109,25.4342,-14.2175
2206.65,-5.90118,-1.6678,-10.1469,19.6336,-0.750503,1.96237,-16.3883,10.0562,4.27313,19.1265,3.87007,16.5907,-14.5377,1.68283,6.36166,3.32292,4.14489,12.6715,6.82749,-1.35261,16.7674,-22.3612,-10.3163,-3.97621,6.44843,5.42787,11.3652,-22.2293,4.09742,-3.96545,20.6162,-1.5348,20.6162,-3.96545,4.09742,-22.2293,11.3652,5.42787,6.44843,-3.97621,-10.3163,-22.3612,16.7674,-1.35261,6.82749,12.6715,4.14489,3.32292,6.36166,1.68283,-14.5377,16.5907,3.87007,19.1265,4.27313,10.0562,-16.3883,1.96237,-0.750503,19.6336,-10.1469,-1.6678,-5.90118
2214.94,-1.44515,-8.06471,-4.78484,14.7905,3.91076,3.52069,-20.472,-6.02873,0.577233,20.0174,3.90533,3.27694,-6.37294,-5.49181,10.0263,-9.9028,12.1579,19.4682,1.75079,-1.40631,7.64419,-12.5021,-5.75974,-11.9645,-1.19436,-0.71821,-1.29756,-19.5749,9.21055,-15.1298,22.0009,19.0895,22.0009,-15.1298,9.21055,-19.5749,-1.29756,-0.71821,-1.19436,-11.9645,-5.75974,-12.5021,7.64419,-1.40631,1.75079,19.4682,12.1579,-9.9028,10.0263,-5.49181,-6.37294,3.27694,3.90533,20.0174,0.577233,-6.02873,-20.472,3.52069,3.91076,14.7905,-4.78484,-8.06471,-1.44515
2217.54,-6.9823,10.9718,-10.0628,19.9587,4.21421,1.26104,-10.5269,6.00178,-1.54573,5.19099,2.39027,-8.51794,3.15538,7.94679,-6.61441,-1.95946,-2.69535,17.183,10.0472,11.8752,-5.03102,0.0538254,-11.7358,-9.09669,-2.35579,-13.7556,5.47925,-6.71002,4.98459,-4.65629,20.9469,25.1799,20.9469,-4.65629,4.98459,-6.71002,5.47925,-13.7556,-2.35579,-9.09669,-11.7358,0.0538254,-5.03102,11.8752,10.0472,17.183,-2.69535,-1.95946,-6.61441,7.94679,3.15538,-8.51794,2.39027,5.19099,-1.54573,6.00178,-10.5269,1.26104,4.21421,19.9587,-10.0628,10.9718,-6.9823
2224.52,-4.94546,11.7314,-8.13728,18.39,5.12833,-2.90886,-10.1362,-1.1349,-10.1493,3.62711,-17.7457,-8.81406,16.1638,4.7397,-1.15536,8.13843,4.47421,6.48105,4.04423,13.4624,-11.7008,1.25335,2.14842,-10.315,12.4696,-11.889,11.3958,-14.9658,9.53703,-11.8874,19.0463,-26.079,19.0463,-11.8874,9.53703,-14.9658,11.3958,-11.889,12.4696,-10.315,2.14842,1.25335,-11.7008,13.4624,4.04423,6.48105,4.47421,8.13843,-1.15536,4.7397,16.1638,-8.81406,-17.7457,3.62711,-10.1493,-1.1349,-10.1362,-2.90886,5.12833,18.39,-8.13728,11.7314,-4.94546
2200.64,-4.56638,10.0487,-2.3072,17.8079,-1.93186,14.2509,-9.22494,6.95213,-2.81155,11.7096,-21.5621,-7.31908,9.37357,12.4321,11.3869,-0.612061,20.8978,-0.333455,-3.51762,-3.81015,-12.3761,4.68572,2.7349,-24.4286,-3.65337,-8.58901,-3.04697,-1.40526,0.34379,-31.7113,22.7127,-34.0163,22.7127,-31.7113,0.34379,-1.40526,-3.04697,-8.58901,-3.65337,-24.4286,2.7349,4.68572,-12.3761,-3.81015,-3.51762,-0.333455,20.8978,-0.612061,11.3869,12.4321,9.37357,-7.31908,-21.5621,11.7096,-2.81155,6.95213,-9.22494,14.2509,-1.93186,17.8079,-2.3072,10.0487,-4.56638
2210.99,-11.1439,11.3898,-28.6225,1.60528,-12.3107,-2.426,-24.0916,-8.03481,-12.131,-10.911,-11.6476,-3.07431,-12.8268,11.2149,7.46127,-7.5699,5.57041,-16.5899,-6.24959,-12.2336,-4.23976,1.17602,10.1118,-20.9267,-8.96397,4.45239,5.60607,-0.467939,2.20537,-6.50087,-2.65879,16.2918,-2.65879,-6.50087,2.20537,-0.467939,5.60607,4.45239,-8.96397,-20.9267,10.1118,1.17602,-4.23976,-12.2336,-6.24959,-16.5899,5.57041,-7.5699,7.46127,11.2149,-12.8268,-3.07431,-11.6476,-10.911,-12.131,-8.03481,-24.0916,-2.426,-12.3107,1.60528,-28.6225,11.3898,-11.1439
2206.75,-11.1403,22.1867,-22.889,13.9783,-11.2147,-3.99076,-12.3555,11.0483,-7.51069,-5.14236,8.66386,5.4066,-10.2596,2.10522,-1.29462,-9.62291,1.93117,-9.39851,-11.8904,-17.5884,11.7269,-2.68322,15.563,-3.22007,-15.0824,3.4457,11.0233,2.2989,13.1124,7.42272,-0.325421,13.9239,-0.325421,7.42272,13.1124,2.2989,11.0233,3.4457,-15.0824,-3.22007,15.563,-2.68322,11.7269,-17.5884,-11.8904,-9.39851,1.93117,-9.62291,-1.29462,2.10522,-10.2596,5.4066,8.66386,-5.14236,-7.51069,11.0483,-12.3555,-3.99076,-11.2147,13.9783,-22.889,22.1867,-11.1403
2214.99,4.6002,20.0794,-8.62834,2.408,-14.084,-5.97562,3.90954,23.0998,1.49052,2.56269,15.033,-1.16785,-6.79482,-1.24603,-20.8249,-17.7908,5.04095,-17.4407,-3.87244,-21.9617,-3.86282,-17.4408,9.60373,-2.35743,-6.9135,-15.0951,8.40717,-7.812,7.93573,-11.4162,-0.452353,-5.68188,-0.452353,-11.4162,7.93573,-7.812,8.40717,-15.0951,-6.9135,-2.35743,9.60373,-17.4408,-3.86282,-21.9617,-3.87244,-17.4407,5.04095,-17.7908,-20.8249,-1.24603,-6.79482,-1.16785,15.033,2.56269,1.49052,23.0998,3.90954,-5.97562,-14.084,2.408,-8.62834,20.0794,4.6002
2223.29,-8.33202,11.8784,3.54565,11.5801,-18.5798,3.27153,8.5245,18.6171,7.00182,-3.54369,7.52723,12.4817,-5.5795,1.07419,-18.032,-13.2692,14.0507,-15.5504,-6.50735,-5.41424,2.5125,6.73401,1.22598,-8.14839,9.64823,-3.82542,9.03717,-2.0715,2.06328,-0.81838,-0.870636,20.0287,-0.870636,-0.81838,2.06328,-2.0715,9.03717,-3.82542,9.64823,-8.14839,1.22598,6.73401,2.5125,-5.41424,-6.50735,-15.5504,14.0507,-13.2692,-18.032,1.07419,-5.5795,12.4817,7.52723,-3.54369,7.00182,18.6171,8.5245,3.27153,-18.5798,11.5801,3.54565,11.8784,-8.33202
2219.47,-7.76593,5.43063,5.09735,15.8192,-7.89655,9.46215,3.62564,11.4089,-6.77389,11.9083,-3.66523,5.83043,1.78571,-12.4202,-3.77797,-6.50676,-4.78901,-13.8091,-10.3192,11.1368,1.64871,16.9045,8.27563,-6.24083,15.5012,-20.1958,7.21971,-7.17914,-0.855718,4.64579,4.18338,22.2626,4.18338,4.64579,-0.855718,-7.17914,7.21971,-20.1958,15.5012,-6.24083,8.27563,16.9045,1.64871,11.1368,-10.3192,-13.8091,-4.78901,-6.50676,-3.77797,-12.4202,1.78571,5.83043,-3.66523,11.9083,-6.77389,11.4089,3.62564,9.46215,-7.89655,15.8192,5.09735,5.43063,-7.76593
2220.31,5.52785,3.08546,-9.50214,19.1792,2.03562,5.54711,0.447815,11.4984,-0.690253,16.3633,2.25551,0.146272,-5.8899,-1.71066,8.66101,-9.35648,-3.74333,-13.4063,5.85052,5.03114,-3.5759,-12.8368,-4.98852,6.49803,4.90837,-11.4034,15.7275,4.89446,7.26962,-10.9858,7.26825,-10.824,7.26825,-10.9858,7.26962,4.89446,15.7275,-11.4034,4.90837,6.49803,-4.98852,-12.8368,-3.5759,5.03114,5.85052,-13.4063,-3.74333,-9.35648,8.66101,-1.71066,-5.8899,0.146272,2.25551,16.3633,-0.690253,11.4984,0.447815,5.54711,2.03562,19.1792,-9.50214,3.08546,5.52785
