0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
99.08542,95.50943,92.985886,94.91781,96.57623,97.951416,99.03579,99.823975,100.31275,100.5011,100.39014,100.81188,103.50032,106.4505,109.0738,111.35374,113.275444,114.825714,122.19939,131.94824,141.52832,150.86554,159.89294,168.54948,176.77934,184.5314,191.75897,198.41968,204.47527,209.89162,214.63872,218.69069,222.0257,224.62608,226.47829,227.57289,227.90459,227.47226,226.27887,224.33156,221.64166,218.22467,214.10037,209.29294,203.83112,197.74838,191.08347,183.8807,176.19096,168.07259,159.59291,150.83043,141.8776,132.84491,128.1387,123.60774,118.67117,113.368,116.21566,118.892166,121.37017,123.62385,125.62907,127.36364,128.80743,129.94258,130.75357,131.2274,131.35368,131.1247,136.82103,146.2007,155.50682,164.63345,173.49123,182.00372,190.1048,197.73659,204.84822,211.39473,217.33641,222.63832,227.26997,231.20503,234.42125,236.90038,238.62808,239.59396,239.79163,239.2186,237.87653,235.77109,232.9122,229.314,224.99495,219.97797,214.29057,207.96498,201.03838,193.55315,185.5573,177.10493,168.257,159.0823,149.65883,140.07579,130.43626,120.8609,112.99383,115.845505,118.304375,120.35211,121.97281,123.15314,123.88234,124.15238,123.95793,123.29646,123.86528,124.03176,123.73063,122.956406,121.70766,119.986885,117.80044,115.15838,117.62274,121.71221,125.20361,128.04584,130.19914,131.63356,132.32784,132.26857,131.44958,129.87141,128.66162,130.77293,132.46591,133.73523,134.57784,134.99298,134.98221,134.54935,133.70042,132.44373,130.78969,128.75089,126.341965,123.5796,120.482414,118.47541,116.65433,114.58901,112.28803,109.761116,107.01933,104.44427,105.81875,106.87799,107.61578,108.02847,108.11495,107.87669,108.41429,111.08675,113.44071,115.47502,117.19136,118.59426,119.691,120.49161,121.008736,121.25761,121.25587,121.02346,120.582405,119.9566,119.17151,118.25384,117.23113,116.13133,114.98223,113.8109,112.64307,111.50249,110.410255,109.38417,109.89105,113.167915,116.48445,119.78028,122.996346,126.0759,128.96523,131.61418,133.97655,136.01027,137.6776,138.94524,139.7843,140.17046,140.08379,146.12202,152.17583,157.54712,162.20824,166.13649,169.31444,171.72998,173.37653,174.25311,174.36453,173.72137,172.34015,170.24333,167.45944,164.0231,159.97522,155.36308,150.24059,144.66853,138.71507,132.45619,125.976456,119.36981,112.74053,107.14818,109.997025,113.34982,116.47221,119.3495,121.96815,124.315834,126.381584,128.15582,129.63043,130.79892,131.65636,132.19954,132.42699,132.339,131.93776,131.22722,130.21327,128.9037,127.30814,125.43819,123.3073,120.930786,118.32586,115.511505,112.50852,109.33944,106.028435,102.601326
99.95074,98.24247,96.94952,101.56132,105.748314,109.4814,112.7355,115.48939,117.72566,119.430695,120.59464,121.211464,121.27898,120.7989,119.7769,118.22272,116.15021,113.735176,115.43403,116.77303,117.74127,118.33046,118.53502,119.12339,122.07078,124.767235,127.17837,129.27219,131.01938,132.39357,133.37157,133.93372,134.06415,133.75111,132.98743,131.77078,130.10426,127.99696,125.46461,122.64842,121.68314,120.37949,118.744576,116.78736,114.518684,111.95121,109.09942,105.979576,105.292305,108.681656,111.6718,114.24447,116.38584,118.086174,119.33948,120.143265,120.498344,120.40857,119.88069,118.924164,117.55095,123.68118,131.06581,138.48871,145.85182,153.06795,160.05936,166.75656,173.09735,179.02611,184.49313,189.45433,193.87083,197.70886,200.93942,203.53836,205.4861,206.76773,207.37279,207.29533,206.53374,205.09074,202.97324,200.19228,196.76285,192.70383,188.03777,182.79073,176.99216,170.67459,163.87354,156.62714,148.97607,147.43468,146.14648,144.27739,141.84024,138.85176,135.33241,131.30626,126.80078,121.84679,116.478134,114.55678,114.36559,117.010574,119.354164,121.25759,122.71419,123.719696,124.27229,124.372604,124.023674,123.23093,122.00218,120.347565,118.61474,117.30709,115.5634,113.392456,110.805244,107.81488,104.436584,101.61148,99.729454,102.592026,105.5213,107.89091,109.69417,110.92849,111.59543,111.700714,111.254326,110.2705,108.76779,106.76912,104.30186,101.39793,100.19351,103.79856,107.16588,110.25802,113.04303,115.493996,117.58871,119.30944,120.64267,121.57891,122.11254,122.241646,121.96789,121.296326,120.23532,120.96736,122.40319,123.481094,124.18586,124.50602,124.43382,123.965096,123.099236,121.83911,122.39721,125.22548,127.8485,130.26262,132.46489,134.45311,136.22577,137.78206,139.12183,140.24556,141.15431,141.84973,142.334,142.60976,142.68011,142.54858,142.21902,141.69563,140.98288,140.0855,139.00836,137.75656,136.3353,134.74988,133.7529,133.52066,133.13335,132.58743,131.87991,131.00832,129.97072,128.76576,127.39265,125.94886,126.13532,125.880875,125.186935,124.05824,122.502914,120.532455,118.161835,115.40952,112.29758,108.8517,105.10137,101.07999,98.533936,99.510414,100.13866,100.416115,100.34258,99.92017,100.36996,103.09192,105.722786,108.106,110.344185,112.37,114.160934,115.69653,116.958496,117.93081,118.59986,118.95456,118.986374,118.6895,118.06087,117.10028,115.81044,114.19701,112.268715,110.03738,107.51796,107.51428,107.978676,108.16441,108.31426,108.77735,108.92875,108.76694,108.29236,107.50743,106.41657,106.28312,106.87973,107.20618,107.272934,107.09155,106.67443,106.034546,105.18511,104.13937,102.91027,101.51019
161.82968,155.20178,147.80229,139.66779,134.51991,137.02153,139.03224,140.53438,141.51295,141.95572,141.85326,141.19902,141.82649,143.69838,145.00362,145.74138,145.91553,145.53467,144.61226,143.16661,142.6628,142.11292,141.09206,139.61676,137.70634,135.38283,132.67075,129.59692,134.62338,139.96422,144.35722,147.76804,150.1686,151.53728,151.85895,151.12508,149.33379,146.49,142.60548,137.69896,131.79639,124.931175,117.144875,108.4882,99.023026,97.36251,101.617935,105.46564,108.8843,111.85733,114.37253,117.19103,120.47623,123.26468,125.55448,127.34677,128.64568,129.45827,129.79453,129.66718,130.35207,144.64276,158.60323,172.15526,185.22792,197.7564,209.6816,220.94989,231.51305,241.32825,250.35818,258.57108,265.94073,272.44653,278.07358,282.8125,286.65955,289.61633,291.6899,292.8924,293.241,292.75757,291.4685,289.40433,286.59943,283.0917,278.92215,274.1344,268.77444,262.88998,256.53015,249.74489,242.58453,235.09929,227.33875,219.35143,211.18422,202.88203,194.48726,186.03941,177.57478,169.1261,160.72226,152.38817,144.14465,136.00838,127.99197,120.104126,117.51949,115.10332,112.488014,113.083145,113.41858,113.50833,113.36815,113.01519,116.442345,121.03335,125.38317,129.46019,133.2344,136.67754,139.76321,142.46703,144.76672,146.64224,148.07587,149.05237,149.55896,149.58554,149.12459,148.17133,146.72372,144.7825,142.35115,139.43593,136.0459,132.19281,127.89119,123.15825,118.013916,113.95106,117.284966,120.228065,122.75124,124.82768,126.43303,127.545654,128.14682,128.22084,127.75527,126.741035,125.1725,123.04766,120.36815,117.13935,113.37046,110.136284,109.78047,109.02811,107.88204,109.22513,111.06986,112.61532,113.85254,114.775795,115.38235,115.6723,115.64836,115.31568,117.691246,120.717316,123.561775,126.2147,128.66643,130.90761,132.92935,134.72324,136.28143,137.59682,138.66306,139.47469,140.02724,140.31732,140.34273,140.10257,139.5973,138.82887,137.80081,136.51831,134.9883,133.21959,131.22285,129.01083,128.30522,127.90333,126.92291,125.377426,123.28367,120.66169,117.534615,113.92843,109.87178,105.395775,100.53371,103.851135,108.128944,112.04046,115.56428,118.68142,121.375404,123.632355,125.4411,126.79321,127.68307,128.10786,128.06764,127.56529,126.6065,125.19972,123.35613,121.08954,118.416306,115.35527,111.927605,108.156746,104.06829,103.96188,104.38399,104.46272,104.20442,103.61861,102.717834,108.99648,116.204315,123.45755,130.65607,137.70668,144.52263,151.02321,157.13339,162.7836,167.90965,172.45267,176.35912,179.58089,182.07542,183.80577,184.74074,184.85504,184.1294,182.55055,180.11147,176.81131,172.65547,167.65562
131.6876,127.15806,124.15405,121.37544,118.21095,114.67922,113.933044,115.310585,117.072586,118.43215,119.379616,119.90929,120.01949,124.27031,135.27214,145.9231,156.16942,165.95888,175.24115,183.96803,192.0938,199.5754,206.3728,212.44914,217.77103,222.30867,226.03612,228.93138,230.97656,232.15797,232.46626,231.89638,230.44768,228.1239,224.93315,220.88782,216.00456,210.30417,203.81143,196.55504,188.5673,179.88412,170.54463,160.591,150.06825,139.02391,130.99722,130.46906,129.83711,129.11086,128.29897,127.40919,126.882835,127.789116,128.15604,127.98595,127.284836,126.06216,127.95845,130.16408,132.18343,134.00616,135.62367,137.02902,138.21715,139.18486,139.93092,140.45609,140.76303,143.62729,150.90488,157.52869,163.48558,168.76584,173.3632,177.27475,180.50087,183.0451,184.91405,186.11723,186.66698,186.57819,185.86816,184.55652,182.66483,180.21657,177.23679,173.75201,169.78995,165.3793,160.54958,155.33089,149.75377,143.84897,137.64732,132.68294,132.97615,132.987,132.72003,132.18114,131.3775,130.93442,132.04913,132.64902,132.72899,132.28801,131.32903,129.85901,127.888885,125.43352,122.51173,119.14622,116.870026,116.60586,116.17553,115.5884,114.854614,113.98477,112.98957,111.87947,110.6643,109.35295,107.95303,106.47058,104.90985,104.66719,105.25253,105.56587,105.60316,105.3619,104.841225,104.04188,102.966225,101.61823,101.98889,104.9966,107.75347,110.2401,112.43912,114.33529,115.91548,117.168724,118.086235,118.66139,118.8898,118.769264,118.29975,117.483444,116.32462,114.82972,113.007195,110.86754,108.42317,105.68841,102.67937,99.91373,99.139175,97.963234,96.38706,94.414856,92.742805,92.78785,96.19055,99.299034,102.096375,104.566986,106.696724,108.473,109.88494,110.92346,111.58139,111.85352,111.73674,111.23005,110.33464,109.05393,107.393555,105.59823,105.56028,105.099846,104.23126,104.92412,105.42191,105.53049,105.24489,104.562935,103.485214,102.01502,100.15834,97.923775,95.72502,96.83132,97.45922,97.605865,97.27251,96.464645,95.19211,93.46928,91.31529,90.66598,93.350266,95.66759,97.61169,99.17835,100.36545,101.172935,101.602875,101.659386,101.348656,100.67889,99.66025,98.635025,100.15285,101.32051,102.1175,102.52965,102.54897,102.17358,101.40767,100.26159,98.75191,100.348175,104.97619,109.52964,113.96216,118.23193,122.30148,126.137505,129.71063,132.99533,135.96982,138.61588,140.9188,142.86734,144.45355,145.67279,146.52356,147.00739,147.40263,149.94872,152.12407,153.91513,155.31023,156.29971,156.876,157.03363,156.76923,156.08157,154.9716,153.44235,151.49902,149.14882,146.40105,143.26694,139.75969,135.89432
113.54635,111.16383,108.40725,105.30705,101.89737,99.67727,100.38951,100.73716,100.716446,100.3269,100.43776,101.87041,103.02553,103.89676,104.479294,104.76993,104.76707,104.47073,103.88256,103.00575,105.70631,108.40558,111.042595,113.597534,116.05173,118.38778,120.58974,122.643135,124.53509,126.25437,127.79142,133.14066,137.87221,141.91661,145.24901,147.84898,149.70073,150.7931,151.1197,150.67892,149.47398,147.51299,144.80885,141.37947,137.24763,132.44113,126.99296,124.78837,123.2291,121.58433,119.866646,118.088326,116.26103,114.39569,112.5023,115.59758,118.882805,122.0477,125.05664,127.87636,130.47595,132.82692,134.90321,136.68127,138.13998,139.26082,140.02782,140.4276,140.4495,140.0855,139.33032,138.18147,136.63927,135.6532,142.46977,148.82957,154.71301,160.10497,164.9942,169.37317,173.23766,176.58653,179.42154,181.74696,183.56947,184.89783,185.74265,186.1162,186.03209,185.50517,184.55122,183.18675,181.42891,179.29526,176.80367,173.97221,170.81917,167.36288,163.62195,159.61508,155.36143,150.88062,146.193,141.31996,136.28429,131.1106,125.825836,120.4599,118.06565,119.97946,121.49075,122.59039,123.271835,123.5312,123.36722,122.78134,121.77765,120.36287,118.546326,116.33993,113.75808,110.81762,107.53774,103.93991,100.0478,98.19767,98.134125,97.88212,98.394104,102.99604,107.23246,111.08383,114.533005,117.56525,120.16831,122.33252,124.05077,125.31859,126.13412,126.49812,126.41397,125.887566,124.92732,123.544075,121.75099,119.56346,116.998985,114.07705,110.81895,111.28236,113.33842,115.21888,116.92387,118.455444,119.81747,121.01532,122.0558,122.94687,123.69747,124.317314,124.81666,125.20607,125.49619,125.69752,125.8201,125.87338,125.865906,125.80514,125.69725,125.54697,125.35742,125.13005,124.86456,125.04485,125.15372,125.02502,124.65718,124.04968,123.203,122.11862,120.79897,119.89987,118.894844,117.75685,116.47372,115.033676,113.42557,111.63904,109.66474,107.494484,107.68235,109.30265,110.68215,111.81491,112.69607,113.32185,113.689644,113.79792,113.64634,113.235695,112.56791,111.64607,110.47437,110.273796,114.076546,117.68149,121.02941,124.06536,126.73886,129.00403,130.8197,132.1495,132.96194,133.23041,132.93324,132.05377,130.58032,128.50621,125.82969,122.55397,118.68712,116.815506,118.67621,120.2769,121.60127,122.63483,123.36496,123.781136,123.87498,123.64033,123.07334,122.17255,120.93887,119.3757,117.48886,115.28666,113.695366,111.81627,109.48356,106.71253,103.522,102.866325,103.422935,105.56797,107.39959,110.01965,112.713005,114.94,116.69049,117.95802,118.739845,119.03694,118.85401,118.19949,117.08553,115.52798
108.240776,108.37833,108.34765,108.14568,107.76925,107.215096,106.480064,105.56122,104.45594,103.16211,101.678185,100.003334,98.26379,101.11107,103.51545,105.46915,106.967186,108.00736,108.59016,108.71869,118.78122,129.85162,140.65302,151.13261,161.23956,170.92517,180.14326,188.85042,197.00632,204.57402,211.52039,217.81625,223.43681,228.36191,232.57631,236.07004,238.83858,240.88322,242.21133,242.83661,242.77934,242.06673,240.73311,238.82024,236.37756,233.46237,230.14001,226.484,222.5758,218.50471,214.36716,210.26572,206.30748,202.60193,199.25775,196.37924,194.06174,192.38693,191.41812,191.19626,191.7372,193.03056,195.04068,197.70895,200.95784,204.69531,208.81963,213.22374,217.79913,222.43883,227.03975,231.50436,235.74176,239.66832,243.20802,246.29263,248.86162,250.86206,252.24847,252.98253,253.03294,252.37509,250.99089,248.86845,246.0019,242.39116,238.04153,232.96365,227.17311,220.6902,213.5397,205.75055,197.3556,188.39133,178.89758,168.9173,158.49625,147.68282,136.52782,125.08442,119.57066,118.54214,117.20041,115.54583,113.580345,111.307495,108.732376,105.86158,102.70317,99.54472,97.40929,94.95599,94.421906,96.85611,98.927864,100.63072,101.96109,102.91816,103.50393,104.67202,107.68697,110.45891,112.972145,115.213036,117.17001,119.65565,122.17476,124.03273,125.23501,125.79027,125.710266,125.00972,123.70616,121.819756,120.0627,118.72249,117.11764,115.2616,113.16925,110.85681,108.34169,105.64237,102.77826,99.769554,96.63712,95.783676,99.053246,101.95166,104.46467,106.5804,108.289375,109.58463,110.46176,112.073494,115.006096,117.76825,120.36315,122.79452,125.06637,127.182884,129.14822,130.96631,132.64073,134.1745,135.56992,136.82843,137.95056,138.93575,139.7823,140.4874,141.04703,141.45609,141.70836,141.7967,141.7131,141.44885,140.9947,140.3411,139.47832,138.39677,137.08716,135.5408,133.74976,132.70522,132.72038,132.40335,131.75577,130.7811,129.48447,127.87274,125.954414,123.73957,121.23984,118.4683,115.439384,112.16879,108.6734,104.971115,102.344086,102.746704,102.98026,103.045265,102.9423,102.67212,102.2356,101.63383,100.8681,99.94,98.85146,97.62147,97.0549,96.90678,96.496704,95.67729,94.45284,92.83092,90.83532,92.853485,96.07959,99.1919,102.17548,105.01554,107.69745,110.20683,112.52965,114.65226,116.56151,118.24482,119.69026,120.88664,122.57598,124.419624,126.048416,127.44448,128.59125,129.4736,130.07791,130.39223,130.40625,130.11148,129.50124,128.57076,127.31717,125.73962,123.83922,121.6191,119.08445,116.242485,113.102486,109.67581,105.97592,105.11161,106.05743,106.84438,107.471634,107.937744
103.456955,107.14194,110.65983,113.9644,117.014015,119.77143,122.20357,124.281395,125.97979,127.2774,128.15657,128.60324,128.60693,128.1606,127.26063,125.90674,124.10192,121.85235,119.1673,116.05908,117.88623,119.95115,121.78737,123.382324,124.72378,125.79992,126.59943,127.11164,127.32662,127.2353,126.829575,126.10244,125.0481,123.66206,121.941246,121.978165,125.24688,128.20253,130.83661,133.14188,135.11229,136.74307,138.03073,138.97292,139.56857,139.81778,139.72183,139.28313,138.5052,137.3927,135.95126,134.1876,137.98503,149.17337,160.6709,172.3487,184.09062,195.79105,207.3531,218.68733,229.71072,240.34608,250.52155,260.17038,269.2308,277.64594,285.36377,292.3373,298.52463,303.88885,308.3983,312.02664,314.75284,316.56125,317.44168,317.38937,316.40488,314.49423,311.6686,307.9445,303.34323,297.89124,291.61942,284.56332,276.76263,268.261,259.10577,249.34772,239.0406,228.241,217.0078,205.402,193.48628,181.3247,168.98239,156.52519,144.01955,131.53224,119.130394,118.33363,118.91374,119.14979,119.03914,118.582016,117.781395,116.642815,115.17431,113.386185,111.29093,108.90299,106.238625,103.31572,100.15359,96.77282,93.19505,89.4428,88.17215,89.07503,90.56008,91.79252,92.74214,93.38321,93.69433,96.32256,100.4023,104.24727,107.816315,111.07264,113.98355,116.52026,118.65771,120.374504,121.65283,122.47845,122.840645,122.73224,122.14954,121.0924,119.56414,117.5716,115.12509,112.23841,108.92883,105.21718,105.25217,108.81833,112.2521,115.53507,118.65007,121.58119,124.31379,126.8345,129.13132,131.19351,133.01176,134.57811,135.88597,136.93016,137.7069,138.21378,138.44978,138.41527,138.11197,137.5429,136.71237,135.62596,134.29047,132.7138,130.90504,128.87425,126.632515,124.191795,121.56492,118.765495,115.80779,112.70672,110.66415,109.31663,107.53027,106.2105,105.43556,104.47986,103.35097,102.057304,101.18541,100.11189,98.50167,96.36195,96.53948,101.45083,106.12857,110.52886,114.61315,118.347626,121.70283,124.65337,127.17773,129.2581,130.88028,132.03355,132.71065,132.90762,132.62383,131.86176,130.62704,128.92825,126.77689,124.187195,121.17601,118.49354,120.93227,122.97839,124.61037,125.809654,126.56086,126.85181,126.673615,126.020744,124.89103,123.28568,121.20929,118.6698,115.678444,112.249695,110.04837,109.38309,108.46395,109.91302,111.89328,113.74138,115.44238,116.98131,118.3433,119.51382,120.47879,121.224815,121.739296,122.01061,122.02829,121.783104,121.26724,120.47443,119.40003,118.04119,116.39688,114.46806,112.257744,109.771065,107.01542,104.00055,100.73866,97.24456,93.53587,91.934555,95.79474,99.65589
157.51236,159.06537,160.11546,160.65083,160.66255,160.14468,159.09436,157.51189,155.40079,152.76784,149.6232,145.98033,141.85612,137.27092,132.24854,127.143684,125.91904,125.715965,134.03424,141.7361,148.77176,155.09645,160.67055,165.45976,169.4353,172.57404,174.85867,176.27792,176.82658,176.50563,175.32236,173.2904,170.42978,166.76704,162.33527,157.17426,151.33073,144.85872,137.82004,130.65257,130.98271,131.07567,130.93913,130.58353,130.02193,129.26997,128.34576,127.269684,126.06409,124.75303,123.361855,121.916664,120.4438,118.96918,117.51756,116.111824,116.03755,121.40344,126.54746,131.4113,135.94212,140.09225,143.81902,147.08449,149.85555,152.10365,153.80495,154.94016,155.49463,155.45834,154.82585,153.59631,151.7735,149.36574,146.38591,142.85141,138.7842,134.21071,129.16197,123.673645,117.786224,112.632675,111.59751,110.92352,110.64348,110.769554,111.292404,112.1819,113.38952,114.85177,116.49428,118.23595,119.99275,121.68096,123.21967,124.53271,125.549934,126.45311,128.50623,130.14516,131.36267,132.15298,132.512,132.4371,131.92741,130.9837,129.60843,127.80573,125.58153,122.94347,120.725426,118.5465,116.00965,113.115654,109.86744,106.270226,108.79155,112.222,115.389534,118.27433,120.85769,123.12218,125.051765,126.63195,127.84992,128.69463,129.15694,129.22969,128.90778,128.18825,127.07034,125.55549,123.64741,121.35204,118.6776,115.634514,117.090866,119.35706,120.918495,121.768074,121.90434,121.33143,120.05902,118.10224,115.48165,112.22313,108.35784,107.219154,109.046394,110.68012,112.11566,113.349495,114.37924,115.203674,116.154686,119.71603,122.91459,125.738174,128.1772,130.22475,131.8765,133.13072,133.98831,134.4527,134.52977,134.22787,133.5576,132.53185,131.16557,129.47574,127.48113,125.20229,122.66129,122.02482,121.46271,120.50662,119.15999,117.42882,116.50639,115.79943,114.82113,113.57157,112.05277,110.268684,108.22514,105.92989,103.3925,102.34567,101.31576,99.92468,98.17678,96.0781,93.63643,92.6646,93.69843,94.413956,94.81069,96.48156,99.45678,102.134224,104.491875,106.510025,108.171295,109.46072,110.365776,110.87651,110.98548,110.68784,109.98138,108.86645,107.34601,105.4256,103.11328,100.41959,100.93223,103.652214,106.10517,108.27672,110.15382,111.724884,112.97985,113.910255,114.50932,114.77204,114.69519,114.27743,113.51935,112.73235,112.1365,111.17924,109.86546,108.202446,106.19977,103.86924,101.22477,102.202415,106.867714,110.995346,114.54193,117.46792,119.73793,121.32103,122.19098,122.32647,121.711365,120.33484,118.692345,124.095894,129.2399,134.09242,138.62271,142.80136,146.60057,149.99428,152.9584,155.47098
162.25223,158.76001,154.83669,150.49594,145.75385,140.62883,135.14159,130.50806,129.24246,127.45512,125.15293,122.3464,119.04969,115.280655,111.82204,112.02605,111.87962,111.37889,110.52227,110.837036,113.163956,115.20336,116.94862,118.39432,119.53625,120.371445,122.6915,128.30171,133.49982,138.24467,142.49886,146.22842,149.40286,151.99503,153.9811,155.34062,156.05647,156.11493,155.50569,154.22188,152.26006,149.62027,146.306,142.32426,137.68546,135.10982,139.28586,143.13922,146.65991,149.84021,152.67458,155.15973,157.29448,159.07968,160.51814,161.61453,162.37518,162.80803,162.92238,162.7288,162.23889,161.46512,160.4206,159.1189,157.57388,155.79942,153.80928,151.61693,149.23532,146.67682,143.95299,141.07458,141.73578,150.81664,159.41934,167.50882,175.05287,182.02217,188.3904,194.13422,199.2335,203.6713,207.4339,210.51097,212.8955,214.58386,215.57588,215.87474,215.48701,214.42265,212.69489,210.32025,207.31842,203.71222,199.52747,194.79297,189.54034,183.80394,177.62082,171.03056,164.07535,156.79977,149.251,141.47874,133.53543,131.35515,129.60107,127.57358,125.28257,122.73883,119.95402,116.94069,113.96286,114.36459,114.39479,114.05496,113.34857,112.281,110.859505,109.09314,106.99268,107.7974,109.64335,111.04593,112.01249,112.55382,112.68407,112.42055,111.78364,110.7966,109.48543,107.87866,106.007195,103.90405,101.604164,99.14405,96.56152,93.89532,91.184586,92.44641,94.89949,97.07019,98.95437,100.54965,101.85536,102.87249,103.60356,104.05263,104.22516,104.127945,103.769066,103.15773,102.304245,101.21988,100.05371,100.94888,101.50762,106.10009,110.78781,115.182755,119.25834,122.98991,126.354866,129.33281,131.90569,134.05789,135.77638,137.05075,137.87337,138.23936,138.14673,137.59628,136.59178,135.13977,133.24968,130.9337,128.20679,125.08651,121.592995,117.748825,113.57891,110.8749,113.22879,115.27485,117.00518,118.41351,119.49522,120.24736,120.66874,120.75984,120.522896,119.96183,119.08227,117.89149,117.601166,120.77254,123.62074,126.11887,128.24252,129.97,131.28242,132.1638,132.60121,132.58484,132.108,131.16728,129.76245,127.89655,125.57582,122.80967,119.610634,115.994255,111.97902,107.58621,102.83978,97.76623,92.3944,95.21979,99.46348,103.40636,107.02448,110.2957,113.19974,115.718376,117.8355,119.537254,120.812065,121.65074,122.04652,121.995056,121.494514,120.54551,121.68506,126.90272,131.96352,136.84435,141.52193,145.97302,150.17458,154.1038,157.73851,161.0571,164.03888,166.66417,168.91449,170.77272,172.2233,173.25233,173.84775,173.99948,173.69951,172.94203,171.7235,170.04276,167.90108,165.30215
107.87996,104.538734,100.82601,96.757416,93.79438,96.44254,98.82911,100.93771,102.75365,104.26398,105.45765,106.325554,110.04478,114.281044,118.014,121.217926,123.8713,125.95684,127.938835,137.46086,146.55347,155.17374,163.28146,170.83928,177.8129,184.17117,189.88635,194.93411,199.29367,202.94792,205.8834,208.09042,209.56297,210.2988,210.29932,209.56955,208.1181,205.95695,203.10147,199.57016,195.3846,190.56918,185.15106,179.15985,172.62752,165.58817,158.07787,150.1345,141.79768,142.88698,145.20547,146.96623,148.1552,148.76201,148.77995,148.20615,147.04149,145.29068,142.96223,140.06837,137.10443,136.43727,135.56488,134.49654,133.24281,131.81537,130.22684,128.49074,126.62116,124.63274,122.540344,125.14404,127.6184,129.59935,131.07616,132.04099,132.48903,132.41841,131.83029,130.72879,130.96632,134.40741,137.38884,139.90532,141.95271,143.52797,144.62917,145.25554,145.4075,145.08669,144.2961,143.0401,141.32458,139.1571,136.54697,133.50539,130.48857,128.1366,125.33866,122.11682,118.495895,114.50335,110.16923,108.139435,106.67439,105.06812,103.345924,101.53427,99.66047,97.75227,95.83745,94.88581,96.937775,98.84905,100.60158,102.17845,103.56406,104.744156,105.70596,106.43824,106.931335,107.17728,107.169785,106.90432,108.084305,109.75337,110.93397,111.63026,111.852135,111.61552,110.9426,110.681885,111.41485,111.87264,112.04906,111.939606,111.79676,111.19372,110.071686,108.6118,107.063324,105.235825,103.135544,100.77002,98.14805,95.787796,95.06934,94.04777,92.7292,95.74649,99.07745,101.9958,104.484474,106.52967,108.120766,109.25035,109.9142,110.11129,109.84379,109.46443,110.281265,110.64274,110.51657,109.877144,108.70526,106.98792,104.71811,101.89452,98.52147,95.61722,95.02826,94.08686,92.78984,93.026024,93.27892,93.29503,93.07635,92.62555,91.94594,91.933716,92.15722,92.0997,91.76221,91.62196,91.72998,91.50018,90.93382,90.03433,88.807304,87.26047,85.84783,85.60672,84.96309,83.92902,82.68328,85.49667,89.652275,93.237076,96.23001,98.61436,100.37786,101.51278,102.0159,101.888596,101.13677,100.62685,101.98984,103.16218,104.14571,104.94328,105.55864,105.996346,106.26172,106.36073,106.29992,106.08629,105.72719,105.23028,104.60334,103.854256,102.9909,102.02102,101.855286,102.19669,102.12548,101.63852,100.73553,99.419106,98.0461,99.90177,101.52905,102.91152,104.03363,104.968956,105.439545,106.31066,110.0976,113.414955,116.22885,118.50804,120.2241,121.35167,121.86869,121.75654,121.00019,119.58838,119.22996,119.90621,120.19382,120.08336,119.56776,118.64234,117.30489,115.555756,113.39781,110.836525
